stable_ID	wt_1	wt_2	mut_1	mut_2
21ur-10598	1.299907	0.5401186	0.889456	0.2326612
21ur-10599	0.6138445	1.16333	1.00064	2.0474122
21ur-1060	10.363143	11.7994906	9.005743	8.1431344
21ur-10600	6.066233	2.9083314	2.946324	0.697983
21ur-10602	1.4804485	0.872499	2.446	1.67516
21ur-10605	0	0.124643	0.055591	0.0465322
21ur-10606	0.0361085	0.0830952	0.055591	0.0930644
21ur-10607	2.8164656	2.2020252	1.834502	0.8375794
21ur-10608	0.0361085	0.0830952	0.111182	0.186129
21ur-1061	58.3513872	62.1551602	130.972501	71.9387414
21ur-10610	0.1444345	0.2492858	0.166773	0.6514504
21ur-10612	0.1805431	0.124643	0.055591	0.0930644
21ur-7445	1.011039	1.3295252	7.671563	7.817411
21ur-10616	0.9749301	1.08024	0.444728	1.0237082
21ur-10618	0.7582795	0.4570236	1.000638	0.8841116
21ur-10620	0.2527597	0.2908332	0.055591	0
21ur-10621	0.0361085	0.0830952	0.111182	0.279193
21ur-10622	0.0361085	0.0415476	0.055591	0.232661
21ur-10623	0.3971941	0.457024	0.444728	0.0930644
21ur-10624	2.3109456	1.28798	1.11182	0.651451
21ur-10625	0	0	0	0
21ur-10627	0.5416275	0.124643	1.16741	0.791048
21ur-1063	20.870728	15.206424	30.853019	12.0983544
21ur-10630	0.2166515	0.16619	0.055591	0.1395966
21ur-10632	0.7943871	0.6647612	0.55591	0.4187896
21ur-10633	3.64696	2.45131	2.890731	6.56104
21ur-10634	0.397194	0.747857	0.277955	0.232661
21ur-10635	2.1665071	1.4957182	1.445364	1.8147588
21ur-10636	0.577736	0.872499	0.222364	0.0930644
21ur-10637	0	0	0	0.139597
21ur-10639	3.32198	2.4513076	4.22492	2.46621
21ur-1064	0.0722171	0.0830952	0.055591	0.0930644
21ur-10640	0.7943885	0.664762	0.889456	0.4653226
21ur-10641	0.0361085	0.0415476	0	0.0465322
21ur-5167	1.33602	3.24071	13.453064	15.3555798
21ur-10643	0.1805425	0.4570236	0.722683	0.3257258
21ur-10644	0.3249766	0.2492856	0.277955	0.232661
21ur-10646	0.469411	0.830952	0.833865	0.511854
21ur-10647	0.4333022	0.3739286	0.444728	0.7910478
21ur-10648	0.25276	0.249286	0.166773	0.139597
21ur-1065	2.3470575	1.7865452	5.225553	2.3266088
21ur-10650	0.108326	0.2077376	0.222364	0
21ur-10653	0.0361085	0.0415476	0	0.0930644
21ur-10654	0.613845	0.2908332	0.111182	0.1861288
21ur-10655	0.0361085	0.1246428	0	0.0465322
21ur-10656	0.830496	0.7478562	1.056229	0.139597
21ur-10657	0	0.0415476	0.055591	0.0930644
21ur-10658	0.108326	0.3323806	0.055591	0.511854
21ur-10659	0.0361085	0.1661906	0	0.1861292
21ur-10660	0.6860625	0.4985716	0.833865	0.232661
21ur-10661	0.072217	0.0415476	0.222364	0.4187898
21ur-10662	0.0361085	0.0415476	0	0.0465322
21ur-10664	0.2527595	0.16619	0.389137	0.232661
21ur-10665	0.0361085	0	0	0
21ur-10668	4.87465	4.65333	1.66773	2.6058
21ur-10669	0	0	0	0.0465322
21ur-10671	0	0.0415476	0	0.139597
21ur-10673	0.0722171	0.0415476	0.055591	0.1395966
21ur-10677	0.0722171	0.0830952	0.055591	0.186129
21ur-10678	1.2999086	0.9140476	1.445367	0.8375802
21ur-1068	23.542794	23.8898332	26.516901	20.288054
21ur-10681	1.7332145	0.664761	2.16805	2.2335422
21ur-10682	0.0722171	0.0830952	0.111182	0.697983
21ur-10684	0.144434	0.16619	0.111182	0.0465322
21ur-10685	0.613845	0.207738	0.55591	0.884112
21ur-10686	0.5055192	0.4985716	0.611501	1.39597
21ur-10688	0.216651	0.0830952	0.333546	0.511854
21ur-1069	4.730217	1.1633328	6.726515	11.679597
21ur-10690	0	0	0	0
21ur-10691	0	0	0	0
21ur-10692	1.4443413	1.828095	2.112458	3.16419
21ur-10694	0.324977	0.0830952	0.222364	0
21ur-10696	0.288868	0.332381	0.166773	0.0930644
21ur-10698	0.25276	0.290833	0.222364	0.279193
21ur-10699	0	0.0830952	0.055591	0.279193
21ur-107	1.7693171	1.287978	1.778911	6.235311
21ur-1070	0.180543	0.0830952	0.166773	0.139597
21ur-10700	0.902713	0.6647616	0.389137	0.697983
21ur-10701	0.0361085	0.124643	0	0
21ur-10702	0.7943875	0.789404	0.945047	0.9306444
21ur-10703	0.686062	0.457024	0.667092	1.11677
21ur-10705	0.108326	0.0830952	0	0.1861292
21ur-10706	0.0361085	0.16619	0.055591	0.0465322
21ur-10709	0.144434	0.373928	0.333546	0.279193
21ur-1071	3.8275085	3.905473	1.723321	2.5592722
21ur-10711	0.2888686	0.0415476	0.111182	0.3722574
21ur-10712	0.505519	0.373928	0.778274	0.232661
21ur-10713	0	0.0830952	0	0.325725
21ur-10714	0.1444345	0.1661906	0.111182	0.5118546
21ur-10716	0.0361085	0	0	0.0930644
21ur-10718	0	0.0415476	0	0.139597
21ur-10719	1.1554742	1.3295228	0.55591	0.8375802
21ur-1072	12.9268345	6.730713	23.737364	10.1440322
21ur-10721	0.1805431	0.0830952	0.111182	0.279193
21ur-10722	0.108326	0.332381	0	0.279193
21ur-10723	0	0.1661904	0.111182	0.0465322
21ur-10725	0.108326	0.0415476	0.111182	0.0930644
21ur-10726	0.0361085	0.0830952	0	0.0465322
21ur-10728	0	0.124643	0.055591	0.279193
21ur-10729	0.0361085	0	0.111182	0.139597
21ur-1073	14.0822982	9.5143952	25.349476	20.1949546
21ur-10732	0.577737	0.7894046	0.333546	1.302907
21ur-10733	0.288868	0.2908332	0	0.0465322
21ur-7233	0.180543	0.124643	1.27859	1.5355622
21ur-10735	0	0.0830952	0.166773	0.0930644
21ur-10737	1.2637956	1.2879704	2.168052	0.8375802
21ur-1074	5.091307	4.5702352	4.113731	4.7928188
21ur-10740	3.8997225	2.8252328	9.005742	3.16419
21ur-10743	0.361085	0.664761	0.111182	0.977176
21ur-10745	0.3249775	0.7063086	0.444728	0.1861292
21ur-10746	1.15547	1.5788076	1.27859	0.744516
21ur-10748	0.180543	0.2077376	0.111182	0.1861292
21ur-10749	0.3610855	0.0830952	0.277955	0.232661
21ur-1075	1.444344	1.1217852	2.779547	7.8639452
21ur-10750	0.324977	0.0415476	0.222364	0.0930644
21ur-10752	1.2637985	0.6647612	1.445363	1.4890322
21ur-10755	0.0361085	0.0415476	0.111182	0.139597
21ur-10756	0.216651	0.249286	0.166773	0.186129
21ur-10757	0.6499535	0.290833	0.277955	0.511854
21ur-10758	0	0	0	0.139597
21ur-1076	0.505519	0.9971422	0.722683	1.5821
21ur-10760	0	0	0	0.279193
21ur-10761	0.144434	0.124643	0.277955	0.325725
21ur-10763	0	0	0	0
21ur-10764	0.144434	0.124643	0.111182	0.41879
21ur-10765	0.0722171	0	0	0.1395966
21ur-10766	0.4694105	0	0.111182	0.279193
21ur-10767	0.3971943	0.4570236	0.277955	0.651451
21ur-10768	0.505519	0.290833	0.222364	0.41879
21ur-10769	0.108326	0.415476	0	0.4653222
21ur-1077	6.9689517	4.5702304	5.670286	6.9798292
21ur-10770	0.108326	0.249286	0.444728	0.0930644
21ur-10771	0.108326	0.0830952	0.166773	0.232661
21ur-10774	1.516563	1.0386902	1.890096	0.9771762
21ur-10775	0.0361085	0.0830952	0.055591	0
21ur-10777	0.216651	0.124643	0.055591	0
21ur-10779	0	0	0.055591	0
21ur-1078	30.4394851	28.7093708	60.594219	26.5699292
21ur-10780	0.6860621	0.623213	1.000638	1.4890362
21ur-10781	0.0361085	0	0.111182	0.2326612
21ur-10783	0.722171	0.997142	1.223	1.90782
21ur-10788	0	0	0	0
21ur-10789	0.6499535	0.290833	0.500319	0.2791932
21ur-1079	10.6520425	13.0874906	8.28306	22.6146966
21ur-10790	0	0	0.111182	0.1861292
21ur-10791	0.9027135	0.7894042	0.611501	1.7216942
21ur-10792	0	0.0830952	0.055591	0.0930644
21ur-10793	0.0722171	0.0830952	0.166773	0
21ur-10794	0.2166516	0.5816666	0.389137	1.2563714
21ur-10796	0.2888685	0.1661904	0.166773	0.139597
21ur-10797	0.1083256	0.0415476	0.055591	0.5118542
21ur-10798	0.25276	0.0830952	0.055591	0.3722574
21ur-108	48.8548026	30.5789856	100.063838	50.5340218
21ur-1080	14.0100771	11.5087286	11.840864	5.07201
21ur-8457	0.433302	0.623214	3.669004	3.1641892
21ur-10801	0.0722171	0.0415476	0.222364	0.139597
21ur-10803	0.0361085	0	0.055591	0.0930644
21ur-10804	0.324977	0.33238	0	0.139597
21ur-10805	0.0722171	0.124643	0.111182	0.0930644
21ur-10806	0.288868	0.2908336	0.389137	0.2326612
21ur-10807	0.2888686	0.1246428	0.277955	0
21ur-1081	2.274837	1.6619	1.72332	2.6988666
21ur-10811	0.180543	0.0830952	0.055591	0.0465322
21ur-10812	0.1083256	0.124643	0.333546	0.0465322
21ur-10813	1.769314	0.9555942	1.556551	0.9771762
21ur-10816	0	0.0415476	0	0.0465322
21ur-10817	0.0722171	0.124643	0.055591	0.139597
21ur-10819	0.2888686	0.2908332	0.500319	0.9306442
21ur-1082	30.5839115	15.6634566	24.904737	22.6146188
21ur-10822	0.2888685	0.5401186	0.111182	0.1861292
21ur-10824	0.5777376	0.332381	0.333546	0.0930644
21ur-10828	0.0361085	0.1661906	0.277955	0.1395966
21ur-1083	5.8495816	7.3539214	2.334827	2.8384692
21ur-10832	0	0	0	0.0232661
21ur-10835	0.2166512	0.2908334	0.166773	0.2791932
21ur-10836	0	0	0.111182	0
21ur-10839	0.505519	0.8724992	0.945047	1.0702414
21ur-10840	0.97493	1.2464276	3.279865	1.86129
21ur-10841	3.8275042	1.53726	8.616606	6.65411
21ur-10842	0.613845	0.664761	1.389771	0.744515
21ur-10843	3.3219871	1.5788052	1.667732	3.3037844
21ur-10844	0.0722171	0.0415476	0	0.0465322
21ur-10845	0.0722171	0.0830952	0.111182	0.3257252
21ur-10846	0.324977	0.4985712	1.334184	0.6514512
21ur-10847	0	0	0.055591	0
21ur-9133	0.541628	0.457024	3.39105	3.07113
21ur-1085	64.5259331	58.2912418	92.336631	72.8694702
21ur-10850	3.5747425	2.2435728	3.1131	5.67693
21ur-10851	3.249769	0.7063086	4.391694	1.6286266
21ur-10852	0.0361085	0	0.055591	0.0930644
21ur-10853	0.649953	0.3323804	0.500319	0.139597
21ur-10854	0.144434	0	0.222364	0.0465322
21ur-10855	0.324977	0.0830952	0.277955	0.0930644
21ur-10856	0.433302	0.2908336	0.778274	0.4187902
21ur-10858	0.0722171	0.124643	0	0.325725
21ur-10859	0.5416275	0.747857	1.223002	0.6514508
21ur-5706	2.491487	1.16333	9.72843	11.2607966
21ur-10860	7.3661416	3.5730904	8.338653	3.7691044
21ur-4454	0.216651	0.0415476	1.223001	1.07024
21ur-10862	1.1193671	0.664761	1.66773	0.5118542
21ur-10863	0.902713	0.4154756	0.333546	0.465322
21ur-10865	0.3971937	0.6647608	0.444728	0.2791936
21ur-10868	0.1444341	0.4154762	0.222364	0
21ur-10869	0.2166513	0.0830952	0.166773	0.1395966
21ur-1087	12.8546768	13.2121144	24.070874	41.832484
21ur-10870	2.0942912	1.3710704	2.446002	1.3959688
21ur-10871	0.180543	0.16619	0	0.0930644
21ur-10875	0	0.0415476	0	0
21ur-10876	0.0361085	0	0.055591	0.0465322
21ur-10878	0.8666051	0.581667	1.000638	1.1633044
21ur-1088	27.8757666	23.5574332	34.633164	26.9886532
21ur-10880	0.108326	0.373928	0.277955	0.0465322
21ur-10881	0.686062	0.7478564	1.056229	1.1167734
21ur-10883	0.2888685	0.2908336	0.444728	0.1861292
21ur-10884	0.324977	0.124643	0.055591	0.3257254
21ur-10886	0.0361085	0.124643	0.055591	0.0465322
21ur-10887	0.3610856	0.3739284	0.444728	0.2326612
21ur-10889	0.324977	0.332381	0.166773	0.6049182
21ur-1089	0.613845	0.540119	0.667092	1.16331
21ur-10890	2.31095	1.20488	0.833865	0.232661
21ur-10891	0.649953	0.249286	0.55591	0.232661
21ur-10893	0.108326	0.0830952	0.166773	0
21ur-10896	0.686062	0.3323812	0.945047	0.7910478
21ur-10898	0.0361085	0	0	0
21ur-10899	0.0361085	0.2077382	0.111182	0.2791932
21ur-109	0.0361085	0	0	0.0465322
21ur-1090	13.973968	21.5631904	21.1246	32.89829
21ur-10900	0.0361085	0.0415476	0	0
21ur-10902	0.541628	0.7270828	0.166773	0.3257252
21ur-10904	0.1083256	0	0	0
21ur-10906	1.0110385	0.664761	0.611501	0.697983
21ur-10907	1.4443385	1.4126176	2.66837	2.791937
21ur-1091	10.290927	12.2149664	10.284337	18.7059222
21ur-10910	0.1083256	0	0.055591	0
21ur-10911	0.144434	0.2077376	0.111182	0.1861292
21ur-10913	0.180543	0.4154766	0.55591	0.8841116
21ur-772	0.7582795	0	2.279232	2.69887
21ur-10916	0.324977	1.1217876	0.55591	0.930644
21ur-10918	0.072217	0	0.166773	0
21ur-10919	0.0361085	0.0415476	0.111182	0
21ur-10920	1.1915771	0.955595	0.667092	1.3029044
21ur-10921	0.108326	0.0830952	0.111182	0
21ur-10922	0.1805426	0.2492858	0.222364	0.1861288
21ur-10923	0.433302	0.290833	0.500319	0.0465322
21ur-10924	1.516555	0.8725	1.000638	0.744515
21ur-10926	0.2888681	0.2492852	0.222364	0.604919
21ur-10928	1.047147	0.7478566	1.389773	0.697983
21ur-10929	0.1083256	0.124643	0	0.0465322
21ur-1093	14.696211	14.1677256	17.844722	7.259028
21ur-10930	0.0361085	0.0830952	0	0.0930644
21ur-10931	0.1444341	0.2492856	0.389137	0.1395966
21ur-10932	0.0722171	0.2492852	0.055591	0.139597
21ur-10934	0.1083256	0.0830952	0	0
21ur-10935	0.758279	2.0358284	1.500954	0.8841114
21ur-10936	0.4694116	0.4570238	0.389137	0.0930644
21ur-10937	4.0080511	4.2794046	6.504148	4.2344296
21ur-10938	0.2527605	0.1661904	0.166773	0.3722572
21ur-10940	0.1444345	0.207738	0.111182	0.2326612
21ur-10941	0	0	0	0.0465322
21ur-10944	0.9388215	0.540119	0.778274	1.53556
21ur-10945	0.324977	0.290833	0.166773	0.139597
21ur-10949	0	0	0.111182	0
21ur-1095	12.1324595	12.0487808	12.897155	17.3099546
21ur-10950	0.180543	0.0830952	0.111182	0.1861292
21ur-10951	0.469411	0.1661904	0.889456	0.4187896
21ur-10952	0.0722171	0	0	0
21ur-10953	0.0361085	0	0.222364	0.0930644
21ur-10955	0.288868	0.373928	0.333546	0.139597
21ur-10956	1.0110385	0.830952	1.223001	1.0237082
21ur-10958	0.505519	0.8724996	0.722683	1.4890344
21ur-10959	0.2527595	0.2908332	0.611501	0.5583866
21ur-1096	3.9719385	1.9942828	1.38978	1.1167744
21ur-10961	0.2888685	0.5816662	0.55591	0.558387
21ur-10962	0.1805431	0.2908332	0.111182	0.1395966
21ur-10963	0.180543	0.16619	0.166773	0.0930644
21ur-10964	0.1083256	0.249286	0.277955	0.744515
21ur-10965	0.180543	0.249286	0.389137	0.558386
21ur-10966	1.7332096	1.9942846	1.389775	3.7225744
21ur-10967	0.0361085	0	0	0.0930644
21ur-10968	0.3971935	0.1661906	0.333546	0.465322
21ur-10969	0.7943881	0.914047	1.223	0.8841116
21ur-1097	3.1775515	2.7421376	1.834502	4.6532224
21ur-10971	0	0.1246428	0.166773	0.4187896
21ur-10972	0.433303	0.332381	0.55591	1.0237086
21ur-10973	0.0361085	0.2077382	0	0.372258
21ur-10975	0.144434	0.290833	0.055591	0.186129
21ur-10976	0.1083256	0.2492852	0.166773	0.279194
21ur-10979	0.1083256	0	0.055591	0.1395966
21ur-10980	0.288868	0.16619	0.166773	0.0465322
21ur-10981	0.3971945	0.2492858	0.333546	0.0930644
21ur-10982	0.1083255	0.1246428	0.222364	0.279193
21ur-10983	0.072217	0.0415476	0.055591	0.0930644
21ur-10985	0.577736	0.457024	0.55591	0.2326612
21ur-1099	1.5887785	2.1604728	1.278591	2.0939522
21ur-10990	0	0.0415476	0.111182	0.139597
21ur-10992	0.1083256	0.0415476	0.055591	0.232661
21ur-10993	0.5416282	0.3739284	1.556551	0.7445156
21ur-10994	0.0361085	0.0415476	0.667092	0.2326614
21ur-10995	0.7943877	0.3739286	1.167411	1.5820954
21ur-10996	0.4333031	0.6024396	0.277955	0.4187894
21ur-10997	0.2527601	0.1661904	0.166773	0.2791932
21ur-10998	0.0361085	0	0.055591	0.186129
21ur-10999	53.368398	29.0002634	58.759717	25.5927084
21ur-11	4.1163756	5.8997558	3.168692	5.4908022
21ur-110	3.8997185	3.0329704	4.780823	2.6057992
21ur-1100	21.4123085	11.3424904	15.7878	15.3556
21ur-11000	1.299903	0.9555946	1.223002	1.7682238
21ur-11001	0.216651	0.16619	0.111182	0.325725
21ur-11002	2.0581856	1.4126176	0.389137	1.16331
21ur-11003	2.4192746	1.412619	2.001274	2.093948
21ur-11004	0.505519	0.249286	0.55591	0.232661
21ur-11006	0.505519	0.3739282	0.389137	0.4653216
21ur-11007	1.3721285	0.789404	0.722683	0.744515
21ur-11008	0.505519	0.332381	0.055591	0.0930644
21ur-11009	1.0110386	0.1661904	1.334184	0.41879
21ur-11010	0.469411	0.207738	0.444728	0.744515
21ur-11011	0.2527605	0.124643	0.111182	0
21ur-11012	0.2888686	0.7478568	0.166773	0.651451
21ur-11013	3.3219871	2.0773752	5.670282	2.2800762
21ur-11014	0.505519	0.16619	0.277955	0.0930644
21ur-11015	0.144434	0.290833	0.111182	0.41879
21ur-11016	0.0361085	0.0415476	0	0.232661
21ur-11017	0	0.0415476	0	0
21ur-11018	0.7582785	0.6232142	0.611501	0.6979836
21ur-1102	6.3551056	6.0659504	3.946965	3.9552358
21ur-11020	2.2026181	3.365359	4.002552	1.5820994
21ur-11021	0.361085	0.1661906	0.166773	0.0465322
21ur-11022	0.216651	0.0830952	0.166773	0.325725
21ur-11023	0.6860625	0.9971426	1.723324	0.8841116
21ur-11025	0.144434	0.2077382	0.055591	0
21ur-11026	0.180543	0.332381	0.111182	0.232661
21ur-11027	0.1805426	0.2908328	0.222364	1.3959664
21ur-11028	0.3971935	0.290833	0.222364	0.279193
21ur-11029	5.5607175	4.2794	6.115019	5.6769284
21ur-1103	0.0722171	0.16619	0.222364	0.139597
21ur-11030	0.324977	0.249286	0	0.186129
21ur-11031	0.0722171	0.16619	0.055591	0
21ur-11032	0	0.0830952	0.166773	0
21ur-11033	0.2166515	0.415476	0.166773	0.0930644
21ur-11035	0.180543	0.540119	0.55591	0.6979832
21ur-11036	0.433302	0.457024	1.05623	1.48903
21ur-11037	0.0361085	0.1246428	0.222364	0.4187902
21ur-1104	1.0471476	2.3682112	1.167411	2.7454042
21ur-11040	16.754324	13.1290036	14.954019	11.0746658
21ur-11042	0.1444345	0.2077382	0.222364	0.6049184
21ur-11043	0.2166515	0.0415476	0.055591	0.0930644
21ur-11045	0.0722171	0.2077376	0.277955	0.2326614
21ur-11047	5.741255	4.8610706	4.947599	3.164191
21ur-11051	0.0361085	0.1661906	0.333546	0.2326612
21ur-11052	0.144434	0.290833	0.166773	0.0930644
21ur-11057	0.0361085	0.0830952	0	0.0465322
21ur-11058	0.0722171	0.0415476	0.055591	0.0930644
21ur-11059	0.758279	0.332381	0.667092	0.2791932
21ur-5161	0.541628	0.373928	2.39041	3.39685
21ur-11060	0.0361085	0	0	0
21ur-11061	5.9940156	3.8639252	4.336101	4.2344312
21ur-11062	1.08326	0.830952	0.55591	0.186129
21ur-11063	0.6138452	1.2879752	0.611501	0.8375802
21ur-11064	1.04715	0.415476	0.055591	0.0465322
21ur-587	0.144434	0.457024	1.723321	2.23355
21ur-11067	0.180543	0.4154762	0.55591	0.3722572
21ur-11069	0.0361085	0	0	0
21ur-1107	2.20262	0.997142	3.001911	3.2572522
21ur-11072	0.0722171	0.332381	0.111182	0.139597
21ur-11073	0.1083256	0.0830952	0.277955	0.279194
21ur-11075	1.011039	1.3295206	1.445366	0.9306442
21ur-11076	0.361085	0.207738	0.444728	0.465322
21ur-11078	0.288868	0.290833	0.166773	0.372258
21ur-11079	0	0	0	0
21ur-1108	1.2638016	1.7450004	1.278593	3.7691066
21ur-11080	0.1444345	0.0830952	0	0.186129
21ur-11082	0	0	0	0.0465322
21ur-11083	0.216651	0.207738	0.166773	0.8841124
21ur-11086	0.3249766	0.2908328	0.333546	0.0465322
21ur-11087	0.6860621	0.2908336	1.890096	1.2098372
21ur-1109	1.769322	2.659044	1.945689	4.0948384
21ur-11091	0.1444342	0.1246428	0.222364	0.4653216
21ur-11092	0.108326	0.0415476	0.389137	0.0930644
21ur-11098	0.0361085	0.124643	0.222364	0.139597
21ur-11099	0.0361085	0.0415476	0	0.744515
21ur-1110	39.3221456	29.1248712	52.533502	32.6655794
21ur-11100	0	0	0	0
21ur-11105	0	0	0	0
21ur-11107	0.4333026	0.3323806	0.333546	0.3722582
21ur-11109	6.42732	4.7779752	6.83769	5.0720144
21ur-11110	0.180543	0	0.333546	0
21ur-11111	0.0361085	0.0415476	0	0
21ur-11112	0	0	0.389137	0.0930644
21ur-11113	0.3610851	0.207738	0.389137	0.139597
21ur-11116	0.0722171	0.16619	0.055591	0.0930644
21ur-11117	0.0722171	0.3323806	0.833865	0.558386
21ur-11118	0	0	0.055591	0
21ur-1259	0.361085	0.332381	2.001281	2.3266122
21ur-1112	0.8304965	1.2879728	1.778911	1.907821
21ur-11120	0	0	0	0.0465322
21ur-11122	0.5416275	0.4154764	0.55591	0.2791934
21ur-11124	0.2888686	0.332381	0.500319	0.279193
21ur-11127	5.3440616	6.8138034	3.335457	1.6751622
21ur-11128	1.0110395	0.5401186	0.889456	0.3722582
21ur-11129	0	0	0	0.0465322
21ur-1113	10.8325937	8.1848712	10.895855	12.7033222
21ur-11130	2.2387271	2.0773776	6.392965	3.6295122
21ur-11133	0.6499535	0.789404	0.722683	0.2791934
21ur-11135	0.288868	0.124643	0.333546	0.4187902
21ur-11136	0	0.0415476	0	0
21ur-4164	1.7332056	2.118923	9.506065	10.5627614
21ur-11138	0	0.124643	0.055591	0.0465322
21ur-11139	0.2888691	0.2077382	0.166773	0.1861288
21ur-1114	4.1885945	4.1963028	4.892011	4.37403
21ur-11140	0.6499531	0.997142	2.056867	0.7445162
21ur-11141	0	0.0415476	0	0
21ur-11143	0.0722171	0	0.055591	0.139597
21ur-11144	0.397194	0.1661906	0.277955	0.0465322
21ur-11146	0.0361085	0.0415476	0	0
21ur-11148	0.397194	0	0.945047	0.3722572
21ur-1115	13.0713345	10.2207	33.576955	23.917561
21ur-11150	0.649954	0.6232136	0.667092	0.7445154
21ur-11155	0	0	0	0
21ur-11156	0	0	0.111182	0.0465322
21ur-11157	0.072217	0.373928	0.055591	0.279193
21ur-1116	52.0684949	35.0246376	37.468312	33.3635444
21ur-11161	0.9749305	0.872499	0.889456	0.4653222
21ur-11166	0.397194	0.3739288	0.444728	0.2791932
21ur-11167	0.0361085	0.0415476	0.111182	0
21ur-11168	0.0722171	0.0415476	0.055591	0.279193
21ur-11169	0.072217	0.2077382	0.222364	0.41879
21ur-1117	0.3610851	0.4154758	0.667092	0.3257254
21ur-11172	0.108326	0	0	0.0465322
21ur-11173	0.0361085	0	0.055591	0
21ur-11174	0.433302	0.457024	2.001272	1.34943
21ur-11177	0.1805426	0.0415476	0	0.1395966
21ur-11178	0.1444345	0.0830952	0.111182	0.232661
21ur-11179	0.108326	0.0415476	0.166773	0.325725
21ur-1118	0.6138445	0.6647616	0.667092	1.53556
21ur-11180	2.2026231	1.2048752	1.445366	1.1633022
21ur-11181	0.5055195	0.5401192	0.722683	0.6979828
21ur-11182	0.0722171	0.0415476	0.277955	0
21ur-11183	0.6138445	0.6232136	0.722683	0.232661
21ur-11184	0.108326	0.207738	0.444728	0.9306442
21ur-11185	0.649954	0.623214	0.222364	0.232661
21ur-11187	0.577737	0.290833	0.389137	0.744516
21ur-1119	0.1805431	0.2908332	0.222364	1.07024
21ur-11190	0.1805431	0.0830952	0	0.0930644
21ur-11191	0.0722171	0	0	0
21ur-3169	0.0361085	0.0415476	0.611501	0.558386
21ur-11193	0.0722171	0.207738	0.055591	0.0930644
21ur-11195	0.2166515	0.0830952	0.166773	0.0465322
21ur-11197	4.5135685	2.2435652	1.16741	2.00088
21ur-11199	0	0	0	0.1861288
21ur-112	0.324977	0.4985712	0.111182	0.2326614
21ur-1120	5.596819	5.7335708	12.174438	17.2634548
21ur-11200	0.216651	0.16619	0.611501	0.884112
21ur-11201	4.4052455	1.8696376	2.557191	1.7216944
21ur-11202	1.1193671	0.415476	0.333546	1.02371
21ur-11203	0.0361085	0.0415476	0	0.0930644
21ur-11204	0.1083255	0.1246428	0.389137	1.302901
21ur-11205	0.0722171	0	0.111182	0.186129
21ur-11208	0.108326	0.249286	0.055591	0.0465322
21ur-11209	0.1444341	0.2908328	0.222364	0.0465322
21ur-1121	0.5777365	0.5816666	0.722683	3.257257
21ur-11210	0	0	0	0.0930644
21ur-11212	0.3610851	0.290833	0.778274	0.0465322
21ur-11214	0.6860615	0.7063094	0.500319	0.4653222
21ur-11215	0.1805425	0.124643	0.166773	0.0465322
